rang,commune,region,population,part_65_plus_pct,nb_audioprothesistes_2022,score,desert_5000,prioritaire
22095,Longeville,27 - Bourgogne-Franche-Comté,176,22.7,0,36245.07869116295,False,False
22096,Nant-le-Petit,44 - Grand Est,76,30.3,0,36245.07529170973,False,False
22097,Caen,28 - Normandie,105512,17.8,16,36244.95750043069,False,False
22098,Noidant-le-Rocheux,44 - Grand Est,152,25.6,0,36244.952616555616,False,False
22099,Maucomble,28 - Normandie,414,16.5,0,36244.92453007145,False,False
22100,Juigné-sur-Sarthe,52 - Pays de la Loire,1141,17.7,0,36244.86859480352,False,False
22101,Soligny-les-Étangs,44 - Grand Est,242,18.4,0,36244.86426895847,False,False
22102,Rampan,28 - Normandie,203,22.8,0,36244.780826036615,False,False
22103,Sauzet,76 - Occitanie,514,18.9,0,36244.34510566995,False,False
22104,Vovray-en-Bornes,84 - Auvergne-Rhône-Alpes,541,10.6,0,36244.16638038354,False,False
22105,Bousse,44 - Grand Est,3189,19.5,0,36243.9838919959,False,False
22106,Boisjean,32 - Hauts-de-France,500,16.8,0,36243.83024301,False,False
22107,Saint-Martin-l'Heureux,44 - Grand Est,86,30.2,0,36243.730661522335,False,False
22108,Noyarey,84 - Auvergne-Rhône-Alpes,2216,22.7,0,36243.56613189558,False,False
22109,Badevel,27 - Bourgogne-Franche-Comté,814,21.6,0,36243.55410384524,False,False
22110,Puligny-Montrachet,27 - Bourgogne-Franche-Comté,387,26.2,0,36243.54805966707,False,False
22111,Trilport,11 - Île-de-France,5061,16.1,0,36243.494848145565,True,False
22112,Monsireigne,52 - Pays de la Loire,964,16.0,0,36243.408428799456,False,False
22113,Nonette-Orsonnette,84 - Auvergne-Rhône-Alpes,588,18.4,0,36243.32963218501,False,False
22114,Magland,84 - Auvergne-Rhône-Alpes,3260,17.1,0,36243.3186633246,False,False
22115,Le Val-de-Gouhenans,27 - Bourgogne-Franche-Comté,66,29.8,0,36243.303550174256,False,False
22116,Orgères,53 - Bretagne,4993,14.3,0,36243.26173736343,False,False
22117,Moulins,53 - Bretagne,714,25.3,7,36243.24272100958,False,False
22118,Saint-Christophe,75 - Nouvelle-Aquitaine,319,14.4,0,36243.21100606966,False,False
22119,Ouainville,28 - Normandie,516,14.8,0,36243.18942520732,False,False
22120,Savignac,76 - Occitanie,726,18.1,0,36243.15887363232,False,False
22121,Mareil-sur-Loir,52 - Pays de la Loire,664,16.2,0,36243.08306574729,False,False
22122,Le Châtellier,53 - Bretagne,435,15.4,0,36242.90645309879,False,False
22123,Pupillin,27 - Bourgogne-Franche-Comté,241,27.8,0,36242.84516113424,False,False
22124,Lusseray,75 - Nouvelle-Aquitaine,160,23.8,0,36242.63194187438,False,False
22125,Bourg-des-Maisons,75 - Nouvelle-Aquitaine,68,29.9,0,36242.49322024202,False,False
22126,Montclus,93 - Provence-Alpes-Côte d'Azur,54,29.4,0,36242.48589706461,False,False
22127,Montmerrei,28 - Normandie,514,17.9,0,36242.40764882571,False,False
22128,Presle,84 - Auvergne-Rhône-Alpes,425,21.3,0,36242.3952234843,False,False
22129,Noirefontaine,27 - Bourgogne-Franche-Comté,340,24.4,0,36242.32215172957,False,False
22130,Saint-Georges-de-Pointindoux,52 - Pays de la Loire,1670,14.2,0,36242.28584959803,False,False
22131,Clomot,27 - Bourgogne-Franche-Comté,139,16.4,0,36242.28132307732,False,False
22132,Lucy-le-Bois,27 - Bourgogne-Franche-Comté,293,16.9,0,36242.14162015168,False,False
22133,Paisy-Cosdon,44 - Grand Est,336,20.7,0,36242.029273783606,False,False
22134,Mériel,11 - Île-de-France,5124,15.9,0,36241.97402299701,True,False
22135,Lahourcade,75 - Nouvelle-Aquitaine,698,25.2,0,36241.822988473614,False,False
22136,Saint-Priest-sous-Aixe,75 - Nouvelle-Aquitaine,1763,19.9,0,36241.51730197723,False,False
22137,Lamotte-du-Rhône,93 - Provence-Alpes-Côte d'Azur,396,19.9,0,36241.05294564962,False,False
22138,Confracourt,27 - Bourgogne-Franche-Comté,219,17.8,0,36241.04998127379,False,False
22139,Croixanvec,53 - Bretagne,168,16.4,0,36241.00857154549,False,False
22140,Anché,75 - Nouvelle-Aquitaine,340,19.4,0,36240.97543575543,False,False
22141,Landéda,53 - Bretagne,3572,23.7,0,36240.76902423428,False,False
22142,Mozé-sur-Louet,52 - Pays de la Loire,1999,19.7,0,36240.7511499193,False,False
22143,Provency,27 - Bourgogne-Franche-Comté,251,21.8,0,36240.50611720617,False,False
22144,Saint-Nizier-d'Azergues,84 - Auvergne-Rhône-Alpes,797,17.7,0,36240.477098589814,False,False
22145,Mont-près-Chambord,24 - Centre-Val de Loire,3305,22.2,0,36240.44376125504,False,False
22146,Huismes,24 - Centre-Val de Loire,1440,21.4,0,36240.34115958938,False,False
22147,Rogéville,44 - Grand Est,166,19.9,0,36240.06157456013,False,False
22148,Trouy,24 - Centre-Val de Loire,3953,21.0,0,36240.02369507897,False,False
22149,Civray-sur-Esves,24 - Centre-Val de Loire,203,20.1,0,36239.92314395085,False,False
22150,Beaurepaire-en-Bresse,27 - Bourgogne-Franche-Comté,717,18.5,0,36239.788579891014,False,False
22151,Boissia,27 - Bourgogne-Franche-Comté,112,18.8,0,36239.56840549797,False,False
22152,La Versanne,84 - Auvergne-Rhône-Alpes,376,22.1,0,36239.468370860464,False,False
22153,Vézac,75 - Nouvelle-Aquitaine,556,19.4,0,36239.28229338935,False,False
22154,Irodouër,53 - Bretagne,2262,14.4,0,36239.201176525115,False,False
22155,Penin,32 - Hauts-de-France,480,12.1,0,36239.10447135142,False,False
22156,Lettret,93 - Provence-Alpes-Côte d'Azur,187,18.7,0,36239.072584780624,False,False
22157,Beauville,76 - Occitanie,170,25.7,0,36239.00995297112,False,False
22158,Bouyon,93 - Provence-Alpes-Côte d'Azur,560,14.3,0,36238.985295837505,False,False
22159,Coolus,44 - Grand Est,222,28.4,0,36238.95568421836,False,False
22160,Famars,32 - Hauts-de-France,2531,17.2,0,36238.82378525555,False,False
22161,Crouy-sur-Ourcq,11 - Île-de-France,1869,16.6,0,36238.717641444106,False,False
22162,Le Gâvre,52 - Pays de la Loire,1813,12.6,0,36238.71439972395,False,False
22163,Brion,84 - Auvergne-Rhône-Alpes,142,18.1,0,36238.516542054334,False,False
22164,Le Bonhomme,44 - Grand Est,743,20.6,0,36238.26680933994,False,False
22165,Ciel,27 - Bourgogne-Franche-Comté,767,18.0,0,36238.171048712444,False,False
22166,Sauvigney-lès-Pesmes,27 - Bourgogne-Franche-Comté,137,18.6,0,36238.10129192724,False,False
22167,Andelot-en-Montagne,27 - Bourgogne-Franche-Comté,512,19.4,0,36238.09010683637,False,False
22168,La Terrasse,84 - Auvergne-Rhône-Alpes,2524,19.0,0,36237.987223926415,False,False
22169,Ranrupt,44 - Grand Est,318,27.0,0,36237.803356512464,False,False
22170,Saint-Julien-en-Saint-Alban,84 - Auvergne-Rhône-Alpes,1487,17.5,0,36237.73910793771,False,False
22171,Saint-Christophe-Dodinicourt,44 - Grand Est,34,30.3,0,36237.72284759088,False,False
22172,Rauwiller,44 - Grand Est,208,18.2,0,36237.642801298374,False,False
22173,Vouzailles,75 - Nouvelle-Aquitaine,587,15.7,0,36237.58110539563,False,False
22174,Conne-de-Labarde,75 - Nouvelle-Aquitaine,250,22.0,0,36237.547732400715,False,False
22175,Magstatt-le-Bas,44 - Grand Est,481,15.0,0,36237.38666166423,False,False
22176,Saint-Ours,84 - Auvergne-Rhône-Alpes,1650,19.4,0,36237.38333991336,False,False
22177,Le Meillard,32 - Hauts-de-France,155,11.6,0,36237.37701706311,False,False
22178,Mons,75 - Nouvelle-Aquitaine,441,16.3,0,36237.319958960325,False,False
22179,Cumières,44 - Grand Est,751,26.4,0,36237.282877926926,False,False
22180,Salives,27 - Bourgogne-Franche-Comté,200,16.0,0,36237.231932333576,False,False
22181,Freulleville,28 - Normandie,362,11.4,0,36237.20746122521,False,False
22182,Le Chalon,84 - Auvergne-Rhône-Alpes,211,19.9,0,36237.159457238675,False,False
22183,La Corne-en-Vexin,32 - Hauts-de-France,535,20.4,0,36236.99450100858,False,False
22184,Manneville-la-Raoult,28 - Normandie,505,22.0,0,36236.869795284096,False,False
22185,La Muraz,84 - Auvergne-Rhône-Alpes,1052,10.6,0,36236.84947577449,False,False
22186,Pelonne,84 - Auvergne-Rhône-Alpes,26,29.6,0,36236.79832712701,False,False
22187,Vicq-d'Auribat,75 - Nouvelle-Aquitaine,261,19.5,0,36236.75518002586,False,False
22188,Deaux,76 - Occitanie,645,19.1,0,36236.716278391985,False,False
22189,Luzillé,24 - Centre-Val de Loire,974,16.6,0,36236.60364641746,False,False
22190,Foulbec,28 - Normandie,661,15.6,0,36236.4037410503,False,False
22191,Voulton,11 - Île-de-France,316,24.7,0,36236.33143950637,False,False
22192,Saint-Michel-d'Euzet,76 - Occitanie,643,23.1,0,36236.277639033586,False,False
22193,Paulmy,24 - Centre-Val de Loire,233,23.1,0,36236.16239501749,False,False
22194,Savigny-lès-Beaune,27 - Bourgogne-Franche-Comté,1297,26.6,0,36236.02244844298,False,False
22195,Lisle,24 - Centre-Val de Loire,195,17.4,0,36235.97536771245,False,False
22196,Luemschwiller,44 - Grand Est,768,24.9,0,36235.84895385785,False,False
22197,Saint-Ouen-du-Tilleul,28 - Normandie,1662,24.9,0,36235.79941113802,False,False
22198,Montbazon,24 - Centre-Val de Loire,4428,18.5,0,36235.7064868523,False,False
22199,Bayonville-sur-Mad,44 - Grand Est,311,22.7,0,36235.62881529186,False,False
22200,Torsac,75 - Nouvelle-Aquitaine,729,21.9,0,36235.570415122136,False,False
22201,Roncq,32 - Hauts-de-France,13361,18.7,2,36235.50352038474,False,False
22202,Trézioux,84 - Auvergne-Rhône-Alpes,479,17.2,0,36235.382710848644,False,False
22203,Esmoulières,27 - Bourgogne-Franche-Comté,97,29.9,0,36235.35163186857,False,False
22204,Fosse,76 - Occitanie,41,29.3,0,36235.34926352009,False,False
22205,Fresnay-le-Samson,28 - Normandie,85,30.0,0,36235.304575557384,False,False
22206,La Fresnaie-Fayel,28 - Normandie,54,29.6,0,36235.20196251142,False,False
22207,Biniville,28 - Normandie,114,16.7,0,36235.19709840867,False,False
22208,Urzy,27 - Bourgogne-Franche-Comté,1749,20.3,0,36235.17151531166,False,False
22209,Gourgançon,44 - Grand Est,146,29.5,0,36235.13597822825,False,False
22210,Laviéville,32 - Hauts-de-France,171,15.8,0,36235.13108704271,False,False
22211,Armaucourt,44 - Grand Est,232,16.4,0,36235.088897392394,False,False
22212,Chiry-Ourscamp,32 - Hauts-de-France,1209,15.2,0,36235.05669846567,False,False
22213,Écotay-l'Olme,84 - Auvergne-Rhône-Alpes,1214,27.4,0,36235.02159007866,False,False
22214,Langy,84 - Auvergne-Rhône-Alpes,268,16.8,0,36234.97634792267,False,False
22215,Mouvaux,32 - Hauts-de-France,13173,22.5,2,36234.90112584607,False,False
22216,Breuil-le-Vert,32 - Hauts-de-France,3099,21.7,0,36234.76267329225,False,False
22217,Le Val-David,28 - Normandie,712,24.5,0,36234.75826511734,False,False
22218,Villequier-Aumont,32 - Hauts-de-France,651,20.4,0,36234.627428643376,False,False
22219,Saint-Martin-aux-Bois,32 - Hauts-de-France,285,15.2,0,36234.613985701246,False,False
22220,Neuvelle-lès-Voisey,44 - Grand Est,70,30.6,0,36234.55233049842,False,False
22221,Fiac,76 - Occitanie,921,19.0,0,36234.549398453746,False,False
22222,Marquefave,76 - Occitanie,953,19.3,0,36234.40780983271,False,False
22223,Allenjoie,27 - Bourgogne-Franche-Comté,738,21.9,0,36234.401156598455,False,False
22224,Lacapelle-Viescamp,84 - Auvergne-Rhône-Alpes,515,22.7,0,36234.27470328775,False,False
22225,Chevrières,84 - Auvergne-Rhône-Alpes,1158,18.3,0,36234.25816957598,False,False
22226,Lagarde-Paréol,93 - Provence-Alpes-Côte d'Azur,328,25.5,0,36233.76221392709,False,False
22227,Roy-Boissy,32 - Hauts-de-France,313,21.3,0,36233.629769747386,False,False
22228,Tarsacq,75 - Nouvelle-Aquitaine,524,16.8,0,36233.56046040029,False,False
22229,Arvillard,84 - Auvergne-Rhône-Alpes,858,18.5,0,36233.54789476004,False,False
22230,Nancray-sur-Rimarde,24 - Centre-Val de Loire,587,19.6,0,36233.50287287421,False,False
22231,Saint-Donan,53 - Bretagne,1456,18.3,0,36233.41191531321,False,False
22232,Le Vaudoué,11 - Île-de-France,729,20.7,0,36233.362539095615,False,False
22233,Soubise,75 - Nouvelle-Aquitaine,3024,15.5,0,36233.33735698784,False,False
22234,Grisy-sur-Seine,11 - Île-de-France,110,14.5,0,36233.28783103867,False,False
22235,Les Rivières-Henruel,44 - Grand Est,174,29.6,0,36233.28600293944,False,False
22236,Gée-Rivière,76 - Occitanie,46,29.8,0,36233.264637030035,False,False
22237,Vassimont-et-Chapelaine,44 - Grand Est,64,30.0,0,36233.25688023325,False,False
22238,Largillay-Marsonnay,27 - Bourgogne-Franche-Comté,148,18.3,0,36233.126114378785,False,False
22239,Merpins,75 - Nouvelle-Aquitaine,1103,24.1,0,36232.9765020456,False,False
22240,Calleville,28 - Normandie,664,20.5,0,36232.94551468421,False,False
22241,Boissey-le-Châtel,28 - Normandie,862,15.4,0,36232.940276338704,False,False
22242,Lachapelle-aux-Pots,32 - Hauts-de-France,1668,15.7,0,36232.848139181675,False,False
22243,Boumourt,75 - Nouvelle-Aquitaine,160,13.9,0,36232.732042069925,False,False
22244,Saint-Caprais,84 - Auvergne-Rhône-Alpes,91,30.4,0,36232.70538008324,False,False
22245,Gugney-aux-Aulx,44 - Grand Est,161,18.3,0,36232.57634265519,False,False
22246,Pommeret,53 - Bretagne,2073,16.5,0,36232.50471537985,False,False
22247,Boissières,76 - Occitanie,400,20.1,0,36232.47387222481,False,False
22248,Breuville,28 - Normandie,415,17.9,0,36232.45435507042,False,False
22249,Herbeuville,44 - Grand Est,180,23.2,0,36232.40797225197,False,False
22250,Chessy,11 - Île-de-France,5969,12.1,0,36232.40410832344,True,False
22251,Bombon,11 - Île-de-France,965,23.6,0,36232.3394364148,False,False
22252,Verderonne,32 - Hauts-de-France,487,21.4,0,36232.30627142171,False,False
22253,Château-Larcher,75 - Nouvelle-Aquitaine,1039,16.5,0,36232.247512860624,False,False
22254,Livet-sur-Authou,28 - Normandie,155,20.8,0,36232.20851573531,False,False
22255,Lathuile,84 - Auvergne-Rhône-Alpes,1003,23.0,0,36232.04232147694,False,False
22256,Ferrières-sur-Ariège,76 - Occitanie,763,23.3,0,36231.97857839023,False,False
22257,Douriez,32 - Hauts-de-France,314,18.5,0,36231.94157124341,False,False
22258,Quantilly,24 - Centre-Val de Loire,475,22.1,0,36231.92965484222,False,False
22259,Romange,27 - Bourgogne-Franche-Comté,200,17.9,0,36231.91858944628,False,False
22260,Martigné-sur-Mayenne,52 - Pays de la Loire,1895,19.1,0,36231.84545227932,False,False
22261,Saponay,32 - Hauts-de-France,285,15.6,0,36231.7754526829,False,False
22262,Sarry,44 - Grand Est,2037,24.1,0,36231.76255479724,False,False
22263,Larcan,76 - Occitanie,179,24.9,0,36231.7221483121,False,False
22264,Larche,75 - Nouvelle-Aquitaine,1584,19.5,0,36231.65340941246,False,False
22265,Mauvezin,76 - Occitanie,91,29.9,0,36231.645265845815,False,False
22266,Morley,44 - Grand Est,206,19.4,0,36231.55942689605,False,False
22267,Chaunac,75 - Nouvelle-Aquitaine,77,29.5,0,36231.530154508975,False,False
22268,Aiglun,93 - Provence-Alpes-Côte d'Azur,93,28.0,0,36231.497697777755,False,False
22269,Marbaix,32 - Hauts-de-France,478,19.7,0,36231.38863557172,False,False
22270,Avelin,32 - Hauts-de-France,2666,20.2,1,36231.3277751966,False,False
22271,Villeconin,11 - Île-de-France,731,18.0,0,36231.31495555634,False,False
22272,Mars-sous-Bourcq,44 - Grand Est,57,29.3,0,36231.28891083371,False,False
22273,Savennières,52 - Pays de la Loire,1336,20.6,0,36231.22544974763,False,False
22274,Longwé,44 - Grand Est,72,30.1,0,36231.1217848245,False,False
22275,Costa,94 - Corse,58,27.5,0,36231.03135171093,False,False
22276,Bazoches-en-Dunois,24 - Centre-Val de Loire,260,20.5,0,36231.015990210646,False,False
22277,Saint-Martin-d'Août,84 - Auvergne-Rhône-Alpes,383,16.0,0,36230.98841841681,False,False
22278,Venère,27 - Bourgogne-Franche-Comté,213,15.8,0,36230.9857320089,False,False
22279,Clérey,44 - Grand Est,1112,18.7,0,36230.95094752433,False,False
22280,Tingry,32 - Hauts-de-France,292,16.4,0,36230.92165914036,False,False
22281,Saint-Hilaire-de-Lavit,76 - Occitanie,110,30.1,0,36230.832068517615,False,False
22282,Sardon,84 - Auvergne-Rhône-Alpes,309,27.3,0,36230.81191781808,False,False
22283,Villarzel-du-Razès,76 - Occitanie,98,29.6,0,36230.797535582635,False,False
22284,Tendon,44 - Grand Est,513,18.8,0,36230.70095938801,False,False
22285,Ittenheim,44 - Grand Est,2112,22.6,0,36230.65632905821,False,False
22286,Auzeville-Tolosane,76 - Occitanie,4092,15.7,0,36230.464992732246,False,False
22287,Grust,76 - Occitanie,36,29.7,0,36230.28437551657,False,False
22288,Musièges,84 - Auvergne-Rhône-Alpes,416,14.3,0,36230.24792201494,False,False
22289,Thin-le-Moutier,44 - Grand Est,631,17.6,0,36230.15853573434,False,False
22290,Thourie,53 - Bretagne,819,12.8,0,36230.061264992,False,False
22291,Vinneuf,27 - Bourgogne-Franche-Comté,1568,16.8,0,36230.05662785791,False,False
22292,Chambost-Longessaigne,84 - Auvergne-Rhône-Alpes,938,16.5,0,36229.96619977594,False,False
22293,Weyersheim,44 - Grand Est,3377,20.5,0,36229.88329976479,False,False
22294,Bonchamp-lès-Laval,52 - Pays de la Loire,6087,23.5,1,36229.76026869183,False,False
22295,Bayonvillers,32 - Hauts-de-France,337,16.2,0,36229.62057977607,False,False
22296,Lamath,44 - Grand Est,195,19.6,0,36229.6183875036,False,False
22297,Montpothier,44 - Grand Est,327,22.9,0,36229.60433688803,False,False
22298,La Chapelle-Thouarault,53 - Bretagne,2195,19.1,0,36229.54096144618,False,False
22299,Claix,75 - Nouvelle-Aquitaine,1041,22.7,1,36229.48679231365,False,False
22300,Solliès-Ville,93 - Provence-Alpes-Côte d'Azur,2488,21.1,0,36229.348588438836,False,False
22301,Contrazy,76 - Occitanie,67,29.9,0,36229.309750476794,False,False
22302,Trichey,27 - Bourgogne-Franche-Comté,42,30.2,0,36229.28922155978,False,False
22303,Auxange,27 - Bourgogne-Franche-Comté,201,15.4,0,36229.27587678678,False,False
22304,La Francheville,44 - Grand Est,1678,20.6,1,36229.177834453374,False,False
22305,Stainville,44 - Grand Est,401,20.5,0,36229.052920080925,False,False
22306,Bolquère,76 - Occitanie,813,19.8,0,36229.0507182984,False,False
22307,Ernemont-la-Villette,28 - Normandie,185,20.6,0,36228.90650406763,False,False
22308,La Thieuloye,32 - Hauts-de-France,499,14.2,0,36228.70875341288,False,False
22309,Dogneville,44 - Grand Est,1485,23.8,0,36228.6158200149,False,False
22310,Badaroux,76 - Occitanie,974,21.5,0,36228.53467097454,False,False
22311,Villebramar,75 - Nouvelle-Aquitaine,104,29.7,0,36228.513889879076,False,False
22312,Selens,32 - Hauts-de-France,248,17.1,0,36228.50174215754,False,False
22313,Pusy-et-Épenoux,27 - Bourgogne-Franche-Comté,549,23.9,0,36228.44428579043,False,False
22314,Jazeneuil,75 - Nouvelle-Aquitaine,793,18.3,0,36228.37888128071,False,False
22315,Oncy-sur-École,11 - Île-de-France,1053,21.0,0,36228.211480456695,False,False
22316,Lixing-lès-Saint-Avold,44 - Grand Est,673,22.0,0,36228.143974729246,False,False
22317,Sadroc,75 - Nouvelle-Aquitaine,952,17.6,0,36227.56524620088,False,False
22318,La Madeleine-sur-Loing,11 - Île-de-France,357,25.3,0,36227.453619455344,False,False
22319,Boisville-la-Saint-Père,24 - Centre-Val de Loire,718,17.7,0,36227.427552199544,False,False
22320,Froges,84 - Auvergne-Rhône-Alpes,3361,21.0,0,36227.36456631034,False,False
22321,Sainte-Opportune,28 - Normandie,240,18.7,0,36227.26441229183,False,False
22322,Neuville-en-Avesnois,32 - Hauts-de-France,303,20.2,0,36227.21209698711,False,False
22323,Boujailles,27 - Bourgogne-Franche-Comté,425,22.4,0,36227.20369608391,False,False
22324,Saint-Marcouf,28 - Normandie,342,17.8,0,36227.13833556207,False,False
22325,Saint-Germain-des-Grois,28 - Normandie,236,19.2,0,36227.04609057758,False,False
22326,Douvaine,84 - Auvergne-Rhône-Alpes,6077,12.7,1,36226.99335382932,False,False
22327,Harol,44 - Grand Est,629,18.1,0,36226.98825470361,False,False
22328,Boucagnères,76 - Occitanie,214,15.8,0,36226.970501040974,False,False
22329,Saint-Martin-des-Champs,27 - Bourgogne-Franche-Comté,273,21.4,3,36226.856404076745,False,False
22330,Dampierre,27 - Bourgogne-Franche-Comté,1285,19.2,0,36226.822753075416,False,False
22331,Valambray,28 - Normandie,1746,17.6,0,36226.751783064276,False,False
22332,Biaudos,75 - Nouvelle-Aquitaine,907,18.2,0,36226.6117865394,False,False
22333,Crouy-Saint-Pierre,32 - Hauts-de-France,343,19.6,0,36226.56433427093,False,False
22334,Reignac-sur-Indre,24 - Centre-Val de Loire,1265,19.9,0,36226.544093787954,False,False
22335,Arveyres,75 - Nouvelle-Aquitaine,1983,21.4,0,36226.50907808658,False,False
22336,Dimont,32 - Hauts-de-France,312,19.1,0,36226.48322122836,False,False
